iter	RMSE
4342	0.6586541545
4343	0.6586541491
4344	0.6586540161
4345	0.6586540115
4346	0.6586540086
4347	0.6586540081
4348	0.6586540079
4349	0.6586540077
4350	0.6586540006
4351	0.6586539594
4352	0.6586539593
4353	0.6586539344
4354	0.6586538565
4355	0.6586538434
4356	0.6586537996
4357	0.6586537579
4358	0.6586537547
4359	0.658653754
4360	0.6586537474
4361	0.6586536946
4362	0.6586535985
4363	0.6586535913
4364	0.6586535893
4365	0.658653539
4366	0.6586535372
4367	0.6586535365
4368	0.6586535107
4369	0.6586532897
4370	0.6586532889
4371	0.6586532307
4372	0.6586531606
4373	0.6586531546
4374	0.6586531343
4375	0.6586531051
4376	0.6586531036
4377	0.6586531018
4378	0.6586531007
4379	0.6586530989
4380	0.6586530973
4381	0.6586530795
4382	0.6586530672
4383	0.6586530259
4384	0.6586529819
4385	0.6586529595
4386	0.6586529547
4387	0.6586529337
4388	0.6586529177
4389	0.6586528827
4390	0.6586528815
4391	0.6586528768
4392	0.6586528765
4393	0.6586528764
4394	0.6586528739
4395	0.6586528733
4396	0.6586528584
4397	0.6586528466
4398	0.6586528455
4399	0.6586528454
4400	0.6586528166
4401	0.6586528137
4402	0.6586528136
4403	0.6586527967
4404	0.6586527951
4405	0.6586527878
4406	0.6586527837
4407	0.6586527795
4408	0.6586527481
4409	0.6586527232
4410	0.6586527221
4411	0.658652722
4412	0.65865263
4413	0.6586526016
4414	0.6586525531
4415	0.6586525526
4416	0.6586525524
4417	0.658652551
4418	0.6586525324
4419	0.6586525187
4420	0.658652518
4421	0.6586524717
4422	0.6586524667
4423	0.6586524592
4424	0.6586524554
4425	0.6586524465
4426	0.6586524464
4427	0.6586524409
4428	0.6586524082
4429	0.6586524047
4430	0.6586524022
4431	0.6586522999
4432	0.6586522914
4433	0.658652285
4434	0.6586522172
4435	0.6586522149
4436	0.6586520965
4437	0.6586520955
4438	0.6586520931
4439	0.658652091
4440	0.658652089
4441	0.6586520003
4442	0.658651998
4443	0.6586519979
4444	0.6586519962
4445	0.6586519953
4446	0.6586519951
4447	0.6586519902
4448	0.6586519866
4449	0.6586519794
4450	0.6586519794
4451	0.6586519663
4452	0.6586519472
4453	0.6586519469
4454	0.6586519304
4455	0.6586517903
4456	0.6586517874
4457	0.6586517873
4458	0.6586517866
4459	0.6586517777
4460	0.6586517655
4461	0.6586517643
4462	0.6586517503
4463	0.6586517396
4464	0.6586517395
4465	0.6586517366
4466	0.6586517317
4467	0.6586517316
4468	0.6586517315
4469	0.6586517186
4470	0.6586517177
4471	0.6586517115
4472	0.6586517087
4473	0.6586516744
4474	0.6586515439
4475	0.6586514915
4476	0.6586514904
4477	0.6586514489
4478	0.658651409
4479	0.6586513284
4480	0.6586512025
4481	0.6586512014
4482	0.6586511419
4483	0.6586510338
4484	0.6586510316
4485	0.6586510282
4486	0.6586510281
4487	0.6586509344
4488	0.6586509328
4489	0.6586509311
4490	0.6586509283
4491	0.6586509275
4492	0.658650896
4493	0.6586508943
4494	0.6586505886
4495	0.6586505721
4496	0.6586505721
4497	0.6586505704
4498	0.6586505588
4499	0.6586505585
4500	0.6586505501
4501	0.6586505414
4502	0.6586505244
4503	0.6586504869
4504	0.6586504858
4505	0.6586503939
4506	0.6586503926
4507	0.6586502388
4508	0.6586502343
4509	0.6586501933
4510	0.6586501174
4511	0.6586501061
4512	0.6586500857
4513	0.6586500796
4514	0.6586500785
4515	0.6586500685
4516	0.658650063
4517	0.658650021
4518	0.6586499855
4519	0.6586499826
4520	0.6586499217
4521	0.6586499062
4522	0.6586499059
4523	0.6586499002
4524	0.6586498991
4525	0.6586498979
4526	0.658649881
4527	0.6586498799
4528	0.6586498797
4529	0.6586496155
4530	0.658649037
4531	0.6586490359
4532	0.6586489837
4533	0.6586489806
4534	0.6586489796
4535	0.6586489645
4536	0.6586489641
4537	0.6586487742
4538	0.6586487544
4539	0.6586487349
4540	0.6586487333
4541	0.6586487075
4542	0.6586487071
4543	0.6586487026
4544	0.6586486995
4545	0.6586486963
4546	0.6586486963
4547	0.6586486894
4548	0.6586486591
4549	0.6586486579
4550	0.6586486549
4551	0.6586486533
4552	0.6586486507
4553	0.6586486324
4554	0.6586486271
4555	0.6586486022
4556	0.6586486015
4557	0.6586484409
4558	0.6586484341
4559	0.6586483819
4560	0.6586483809
4561	0.6586483765
4562	0.6586483349
4563	0.6586483309
4564	0.6586483259
4565	0.6586483258
4566	0.6586482841
4567	0.6586482658
4568	0.6586482653
4569	0.6586482469
4570	0.6586482459
4571	0.6586480089
4572	0.6586479561
4573	0.6586479549
4574	0.6586479266
4575	0.6586479263
4576	0.6586479134
4577	0.6586479126
4578	0.6586479087
4579	0.6586478984
4580	0.6586478894
4581	0.6586477724
4582	0.6586477717
4583	0.6586477715
4584	0.6586477714
4585	0.6586477713
4586	0.6586477312
4587	0.6586477283
4588	0.6586477185
4589	0.6586477138
4590	0.6586477099
4591	0.6586477038
4592	0.6586477036
4593	0.6586476943
4594	0.6586476931
4595	0.658647602
4596	0.658647602
4597	0.6586475978
4598	0.6586475977
4599	0.6586475971
4600	0.6586475937
4601	0.6586475853
4602	0.658647583
4603	0.6586475382
4604	0.6586474884
4605	0.6586474825
4606	0.6586474402
4607	0.6586474378
4608	0.658647401
4609	0.6586473968
4610	0.6586473942
4611	0.6586473939
4612	0.6586473938
4613	0.6586473882
4614	0.6586473771
4615	0.6586473657
4616	0.6586473413
4617	0.6586473386
4618	0.6586473311
4619	0.6586473309
4620	0.6586473182
4621	0.6586473178
4622	0.6586473157
4623	0.6586472812
4624	0.6586472725
4625	0.6586472719
4626	0.658647252
4627	0.6586472519
4628	0.6586472455
4629	0.6586472257
4630	0.6586472244
4631	0.658647215
4632	0.6586472127
4633	0.6586471918
4634	0.6586471895
4635	0.6586470652
4636	0.6586470652
4637	0.6586470627
4638	0.6586470623
4639	0.6586470613
4640	0.658647055
4641	0.6586470517
4642	0.6586470458
4643	0.6586470319
4644	0.6586470298
4645	0.6586470006
4646	0.6586469968
4647	0.658646996
4648	0.6586469939
4649	0.6586469769
4650	0.6586469669
4651	0.6586469015
4652	0.6586468975
4653	0.6586468969
4654	0.6586468952
4655	0.6586468631
4656	0.6586468615
4657	0.6586468586
4658	0.6586468579
4659	0.6586468575
4660	0.6586468427
4661	0.658646829
4662	0.6586468053
4663	0.6586467952
4664	0.6586465595
4665	0.6586465562
4666	0.6586465009
4667	0.6586464982
4668	0.6586464382
4669	0.6586464076
4670	0.6586463787
4671	0.6586463782
4672	0.6586463773
4673	0.6586463349
4674	0.6586462858
4675	0.6586462854
4676	0.6586462667
4677	0.658646257
4678	0.658646257
4679	0.65864625
4680	0.6586462496
4681	0.6586462466
4682	0.6586462465
4683	0.6586462457
4684	0.6586462061
4685	0.6586462045
4686	0.6586462038
4687	0.6586462021
4688	0.6586461117
4689	0.658646106
4690	0.6586461054
4691	0.6586460855
4692	0.6586460062
4693	0.6586460052
4694	0.6586460011
4695	0.6586460007
4696	0.658645916
4697	0.6586459153
4698	0.658645885
4699	0.6586458745
4700	0.6586458386
4701	0.6586457891
4702	0.6586457879
4703	0.6586457839
4704	0.6586457779
4705	0.6586457773
4706	0.6586457666
4707	0.6586457658
4708	0.6586457652
4709	0.6586457633
4710	0.6586457628
4711	0.6586457619
4712	0.6586457619
4713	0.6586457576
4714	0.6586457211
4715	0.658645721
4716	0.6586457055
4717	0.6586457013
4718	0.6586456638
4719	0.65864566
4720	0.6586456597
4721	0.658645657
4722	0.6586456564
4723	0.6586456545
4724	0.6586456515
4725	0.6586456514
4726	0.6586456509
4727	0.6586456485
4728	0.6586456474
4729	0.6586455605
4730	0.6586454829
4731	0.6586454766
4732	0.6586454754
4733	0.658645421
4734	0.6586454135
4735	0.6586454041
4736	0.6586453736
4737	0.6586452961
4738	0.6586452326
4739	0.6586452326
4740	0.658645201
4741	0.6586452005
4742	0.6586451923
4743	0.6586451915
4744	0.6586451685
4745	0.658645144
4746	0.6586451327
4747	0.6586451145
4748	0.6586450746
4749	0.6586450743
4750	0.658645074
4751	0.6586450444
4752	0.6586450345
4753	0.6586450339
4754	0.6586450327
4755	0.6586450256
4756	0.6586450247
4757	0.6586450167
4758	0.6586449916
4759	0.6586449824
4760	0.6586449811
4761	0.6586449751
4762	0.6586449745
4763	0.6586449713
4764	0.6586449657
4765	0.6586449652
4766	0.6586449201
4767	0.6586449088
4768	0.6586449075
4769	0.6586448861
4770	0.6586448853
4771	0.6586448851
4772	0.6586447937
4773	0.6586447882
4774	0.6586447176
4775	0.6586447174
4776	0.6586447122
4777	0.6586446273
4778	0.6586445881
4779	0.6586445704
4780	0.6586445691
4781	0.6586445668
4782	0.658644449
4783	0.6586444475
4784	0.6586441702
4785	0.6586441636
4786	0.6586441625
4787	0.6586440619
4788	0.6586440617
4789	0.6586440571
4790	0.6586440563
4791	0.6586440396
4792	0.6586440373
4793	0.6586440365
4794	0.658644036
4795	0.6586440342
4796	0.6586440302
4797	0.6586440292
4798	0.6586440289
4799	0.6586435678
4800	0.6586435524
4801	0.6586435194
4802	0.6586435175
4803	0.6586433634
4804	0.6586433563
4805	0.658643356
4806	0.6586433446
4807	0.6586432992
4808	0.6586432881
4809	0.6586432838
4810	0.6586431074
4811	0.6586431029
4812	0.658643102
4813	0.6586429988
4814	0.6586429886
4815	0.6586429884
4816	0.6586429795
4817	0.6586429773
4818	0.6586429753
4819	0.6586429744
4820	0.6586429684
4821	0.6586429681
4822	0.6586429679
4823	0.6586429392
4824	0.6586429371
4825	0.6586429343
4826	0.6586428929
4827	0.6586428896
4828	0.6586428881
4829	0.6586428812
4830	0.6586428753
4831	0.6586428699
4832	0.6586428693
4833	0.6586428683
4834	0.6586421404
4835	0.6586421403
4836	0.6586421398
4837	0.6586421234
4838	0.6586421232
4839	0.6586421225
4840	0.6586421223
4841	0.6586421192
4842	0.658642095
4843	0.6586420939
4844	0.6586420883
4845	0.6586420845
4846	0.6586420756
4847	0.6586420756
4848	0.6586420716
4849	0.6586420679
4850	0.6586420649
4851	0.6586420638
4852	0.6586420619
4853	0.6586420449
4854	0.6586420393
4855	0.6586420354
4856	0.6586420048
4857	0.6586420028
4858	0.6586420013
4859	0.6586419111
4860	0.6586419058
4861	0.6586418995
4862	0.6586418965
4863	0.6586418903
4864	0.6586418819
4865	0.6586418547
4866	0.6586417732
4867	0.6586417725
4868	0.6586417582
4869	0.6586417474
4870	0.6586417472
4871	0.6586417189
4872	0.6586416328
4873	0.6586415753
4874	0.6586415741
4875	0.6586415725
4876	0.6586415686
4877	0.6586415605
4878	0.6586413417
4879	0.6586413409
4880	0.6586411569
4881	0.658641111
4882	0.658641076
4883	0.6586410223
4884	0.6586409874
4885	0.6586408655
4886	0.6586408634
4887	0.6586408623
4888	0.6586408526
4889	0.6586407471
4890	0.6586407464
4891	0.6586407451
4892	0.6586407066
4893	0.6586407064
4894	0.6586407024
4895	0.6586406706
4896	0.6586406665
4897	0.6586406658
4898	0.6586406651
4899	0.6586406645
4900	0.6586406449
4901	0.6586406362
4902	0.6586406241
4903	0.6586406158
4904	0.6586406155
4905	0.6586406105
4906	0.6586406087
4907	0.658640604
4908	0.6586406027
4909	0.6586405976
4910	0.6586405947
4911	0.6586405737
4912	0.6586405619
4913	0.6586405496
4914	0.6586405493
4915	0.6586405483
4916	0.658640543
4917	0.6586405346
4918	0.6586405343
4919	0.6586405321
4920	0.6586405257
4921	0.6586405254
4922	0.6586405252
4923	0.6586405214
4924	0.6586404493
4925	0.6586404392
4926	0.6586404386
4927	0.658640438
4928	0.6586404351
4929	0.6586404274
4930	0.6586404267
4931	0.6586404263
4932	0.6586404212
4933	0.6586403612
4934	0.6586403607
4935	0.6586403595
4936	0.6586403588
4937	0.6586403586
4938	0.6586403572
4939	0.6586403084
4940	0.6586403079
4941	0.6586403071
4942	0.6586403063
4943	0.6586403019
4944	0.6586402982
4945	0.6586402952
4946	0.6586402946
4947	0.6586402942
4948	0.6586402937
4949	0.6586402918
4950	0.6586402883
4951	0.6586402496
4952	0.6586402451
4953	0.6586402448
4954	0.6586402397
4955	0.6586402128
4956	0.6586402103
4957	0.6586401324
4958	0.6586401277
4959	0.6586401251
4960	0.6586400257
4961	0.6586400145
4962	0.6586400125
4963	0.6586399651
4964	0.6586399629
4965	0.6586399589
4966	0.6586399555
4967	0.6586399295
4968	0.6586399263
4969	0.6586399254
4970	0.6586399057
4971	0.6586399048
4972	0.65863965
4973	0.6586396392
4974	0.6586396367
4975	0.6586396342
4976	0.6586396271
4977	0.6586396247
4978	0.658639623
4979	0.6586396123
4980	0.6586396063
4981	0.6586396062
4982	0.6586395756
4983	0.6586395717
4984	0.6586395632
4985	0.6586395624
4986	0.6586395622
4987	0.6586395574
4988	0.6586395547
4989	0.6586395452
4990	0.65863946
4991	0.6586394558
4992	0.6586394449
4993	0.6586394443
4994	0.6586394329
4995	0.6586394301
4996	0.6586394267
4997	0.6586394266
4998	0.6586393444
4999	0.6586393438
5000	0.6586393368
5001	0.6586393203
5002	0.6586387943
5003	0.658638794
5004	0.6586387349
5005	0.6586387118
5006	0.6586387031
5007	0.6586386967
5008	0.6586386953
5009	0.6586386929
5010	0.6586386773
5011	0.6586386761
5012	0.6586386691
5013	0.6586386618
5014	0.6586386562
5015	0.658638652
5016	0.6586386444
5017	0.6586386427
5018	0.6586386412
5019	0.6586386401
5020	0.6586386382
5021	0.6586385416
5022	0.6586385399
5023	0.6586385396
5024	0.6586385394
5025	0.6586385389
5026	0.6586385069
5027	0.6586384166
5028	0.6586384104
5029	0.6586384097
5030	0.6586384044
5031	0.658638404
5032	0.6586384015
5033	0.6586383978
5034	0.6586383976
5035	0.658638198
5036	0.6586381972
5037	0.6586381967
5038	0.6586381755
5039	0.6586381741
5040	0.6586381721
5041	0.6586381702
5042	0.6586381613
5043	0.6586381329
5044	0.6586381314
5045	0.6586381244
5046	0.6586381236
5047	0.6586381205
5048	0.6586381149
5049	0.6586381146
5050	0.6586381141
5051	0.6586379811
5052	0.6586379778
5053	0.6586379734
5054	0.6586379728
5055	0.6586379379
5056	0.6586378916
5057	0.6586378599
5058	0.6586378579
5059	0.6586378491
5060	0.6586378483
5061	0.6586378483
5062	0.6586378424
5063	0.6586378259
5064	0.6586377435
5065	0.6586377353
5066	0.6586377287
5067	0.6586377251
5068	0.6586377246
5069	0.6586377244
5070	0.6586376782
5071	0.658637676
5072	0.6586376759
5073	0.6586376759
5074	0.6586376758
5075	0.6586376757
5076	0.6586376745
5077	0.6586376725
5078	0.6586376353
5079	0.6586376353
5080	0.6586368205
5081	0.6586368105
5082	0.6586368104
5083	0.6586367654
5084	0.6586367539
5085	0.6586367529
5086	0.6586367512
5087	0.6586367505
5088	0.6586367481
5089	0.6586367134
5090	0.6586367095
5091	0.6586366847
5092	0.65863668
5093	0.6586366481
5094	0.6586366477
5095	0.6586366409
5096	0.6586366336
5097	0.6586365971
5098	0.6586365933
5099	0.6586365907
5100	0.6586365891
5101	0.6586365823
5102	0.6586365805
5103	0.6586365796
5104	0.6586365794
5105	0.658636575
5106	0.6586365358
5107	0.6586365351
5108	0.6586364883
5109	0.6586364878
5110	0.6586364596
5111	0.6586364581
5112	0.6586364576
5113	0.658636455
5114	0.6586364548
5115	0.6586364452
5116	0.6586364256
5117	0.6586364247
5118	0.6586364235
5119	0.6586363087
5120	0.6586363057
5121	0.6586362937
5122	0.6586362934
5123	0.6586362918
5124	0.6586361852
5125	0.6586361713
5126	0.6586361713
5127	0.6586361647
5128	0.6586361645
5129	0.658635946
5130	0.6586358464
5131	0.658635845
5132	0.6586358197
5133	0.6586355817
5134	0.6586355782
5135	0.6586355753
5136	0.6586355753
5137	0.6586355664
5138	0.6586355442
5139	0.6586355162
5140	0.6586354942
5141	0.6586354806
5142	0.6586354706
5143	0.6586354659
5144	0.6586354641
5145	0.6586354388
5146	0.6586354343
5147	0.6586354338
5148	0.6586354212
5149	0.6586354013
5150	0.6586351955
5151	0.6586351919
5152	0.6586351794
5153	0.658635112
5154	0.6586347532
5155	0.6586347483
5156	0.6586347476
5157	0.6586347472
5158	0.6586347412
5159	0.6586347355
5160	0.658634733
5161	0.6586346889
5162	0.6586346889
5163	0.658634676
5164	0.6586346759
5165	0.6586346755
5166	0.6586346754
5167	0.6586346698
5168	0.6586346477
5169	0.6586346461
5170	0.6586346202
5171	0.6586344509
5172	0.6586344486
5173	0.6586344261
5174	0.6586343755
5175	0.6586343745
5176	0.6586343726
5177	0.6586343725
5178	0.6586343717
5179	0.6586343706
5180	0.6586342822
5181	0.6586342597
5182	0.6586342413
5183	0.6586342392
5184	0.6586342377
5185	0.658634192
5186	0.6586341919
5187	0.6586341875
5188	0.6586341225
5189	0.6586341223
5190	0.6586341169
5191	0.6586340996
5192	0.6586340803
5193	0.6586340755
5194	0.658634074
5195	0.6586340646
5196	0.6586340631
5197	0.6586340623
5198	0.6586340048
5199	0.658634003
5200	0.6586340023
5201	0.6586339999
5202	0.6586339904
5203	0.6586339825
5204	0.6586339726
5205	0.6586339591
5206	0.6586339574
5207	0.6586339544
5208	0.6586339048
5209	0.6586338894
5210	0.6586338679
5211	0.6586338629
5212	0.6586338596
5213	0.6586338592
5214	0.658633858
5215	0.6586338577
5216	0.6586338271
5217	0.658633803
5218	0.6586337845
5219	0.6586337263
5220	0.6586337262
5221	0.6586337246
5222	0.6586337243
5223	0.6586337235
5224	0.6586337165
5225	0.6586336843
5226	0.6586335916
5227	0.6586335671
5228	0.6586335658
5229	0.658633564
5230	0.6586335638
5231	0.6586335104
5232	0.6586335056
5233	0.6586335048
5234	0.6586335045
5235	0.6586335011
5236	0.6586335005
5237	0.6586334111
5238	0.6586334111
5239	0.6586333346
5240	0.6586333247
5241	0.6586333232
5242	0.658633321
5243	0.6586333196
5244	0.658633314
5245	0.658633263
5246	0.6586332537
5247	0.6586332474
5248	0.658633247
5249	0.6586332441
5250	0.658633244
5251	0.6586331742
5252	0.6586331735
5253	0.6586331687
5254	0.6586331443
5255	0.6586331441
5256	0.6586331426
5257	0.6586331407
5258	0.6586331402
5259	0.6586331292
5260	0.6586331008
5261	0.6586330977
5262	0.6586330585
5263	0.6586330535
5264	0.6586330524
5265	0.6586330312
5266	0.6586329941
5267	0.6586329047
5268	0.6586328817
5269	0.6586328799
5270	0.6586328674
5271	0.6586328627
5272	0.6586328622
5273	0.6586328477
5274	0.6586328455
5275	0.6586328326
5276	0.6586328312
5277	0.6586327875
5278	0.658632787
5279	0.658632782
5280	0.658632777
5281	0.6586327515
5282	0.6586327504
5283	0.6586327485
5284	0.6586327463
5285	0.6586327418
5286	0.6586327382
5287	0.6586327057
5288	0.6586327037
5289	0.6586327034
5290	0.6586327028
5291	0.6586326965
5292	0.6586326948
5293	0.6586326946
5294	0.6586326944
5295	0.658632645
5296	0.6586325704
5297	0.6586325697
5298	0.6586325693
5299	0.6586317895
5300	0.6586317892
5301	0.6586317884
5302	0.6586317875
5303	0.65863178
5304	0.6586317762
5305	0.6586317749
5306	0.6586317727
5307	0.6586317723
5308	0.6586317698
5309	0.6586313933
5310	0.6586313838
5311	0.6586313833
5312	0.6586313823
5313	0.6586313753
5314	0.658631375
5315	0.6586313746
5316	0.6586313725
5317	0.658631304
5318	0.6586312404
5319	0.6586312339
5320	0.6586312335
5321	0.6586312332
5322	0.6586311449
5323	0.6586309046
5324	0.6586308715
5325	0.6586308307
5326	0.6586307956
5327	0.658630793
5328	0.6586307926
5329	0.6586307725
5330	0.6586307698
5331	0.6586307695
5332	0.6586307639
5333	0.6586307387
5334	0.6586307376
5335	0.6586307038
5336	0.6586307037
5337	0.6586304625
5338	0.6586304616
5339	0.6586304488
5340	0.658630437
5341	0.658630433
5342	0.658630399
5343	0.6586303984
5344	0.6586303984
5345	0.6586303956
5346	0.6586303919
5347	0.658630389
5348	0.6586303853
5349	0.6586303805
5350	0.658630379
5351	0.6586303767
5352	0.6586303762
5353	0.6586303759
5354	0.6586303757
5355	0.6586303754
5356	0.6586303746
5357	0.6586303742
5358	0.658630365
5359	0.6586303645
5360	0.658630363
5361	0.6586303625
5362	0.6586303573
5363	0.6586303366
5364	0.6586303364
5365	0.6586303333
5366	0.6586303291
5367	0.6586303286
5368	0.6586303282
5369	0.6586302843
5370	0.6586302817
5371	0.6586302164
5372	0.6586302147
5373	0.6586302141
5374	0.6586302003
5375	0.6586302
5376	0.6586301984
5377	0.658630198
5378	0.6586301978
5379	0.6586301974
5380	0.6586301945
5381	0.6586301941
5382	0.6586301916
5383	0.6586301915
5384	0.658630191
5385	0.6586301893
5386	0.6586301877
5387	0.6586301375
5388	0.65863013
5389	0.658630104
5390	0.6586300549
5391	0.658630054
5392	0.6586300438
5393	0.6586300409
5394	0.658630037
5395	0.6586300366
5396	0.6586300351
5397	0.658630035
5398	0.658630034
5399	0.6586299984
5400	0.6586299662
5401	0.6586299486
5402	0.6586299481
5403	0.6586299407
5404	0.6586299382
5405	0.6586299255
5406	0.6586299231
5407	0.6586299229
5408	0.6586299213
5409	0.6586299117
5410	0.6586299089
5411	0.6586299086
5412	0.6586299001
5413	0.6586298987
5414	0.6586298883
5415	0.6586298826
5416	0.658629881
5417	0.6586298777
5418	0.6586298759
5419	0.6586298755
5420	0.6586298718
5421	0.6586298494
5422	0.6586298072
5423	0.6586297651
5424	0.6586296608
5425	0.6586296601
5426	0.65862966
5427	0.6586296591
5428	0.6586296476
5429	0.6586296286
5430	0.6586296284
5431	0.6586296276
5432	0.6586296227
5433	0.6586296198
5434	0.6586295553
5435	0.6586294978
5436	0.6586294614
5437	0.6586294536
5438	0.6586294497
5439	0.6586294402
5440	0.6586294274
5441	0.6586294226
5442	0.6586294217
5443	0.6586293484
5444	0.65862933
5445	0.6586293283
5446	0.6586293216
5447	0.6586293193
5448	0.6586293186
5449	0.6586293174
5450	0.6586293153
5451	0.6586293151
5452	0.6586292914
5453	0.6586289789
5454	0.6586289457
5455	0.6586289419
5456	0.6586289396
5457	0.6586289388
5458	0.6586289387
5459	0.6586289376
5460	0.6586289268
5461	0.6586289254
5462	0.6586289252
5463	0.6586289025
5464	0.6586289014
5465	0.6586289012
5466	0.6586288979
5467	0.6586288977
5468	0.6586288972
5469	0.6586288963
5470	0.658628896
5471	0.6586288958
5472	0.6586288785
5473	0.6586288771
5474	0.658628877
5475	0.6586288765
5476	0.6586288663
5477	0.658628863
5478	0.6586288618
5479	0.6586288615
5480	0.6586288614
5481	0.6586288611
5482	0.6586288545
5483	0.6586288544
5484	0.6586288267
5485	0.658628823
5486	0.658628823
5487	0.6586287996
5488	0.6586287995
5489	0.6586287952
5490	0.6586287505
5491	0.6586287504
5492	0.6586287493
5493	0.6586284827
5494	0.6586284816
5495	0.6586283623
5496	0.6586283621
5497	0.6586282504
5498	0.65862825
5499	0.6586282497
5500	0.6586282437
5501	0.6586282427
5502	0.6586282248
5503	0.6586282225
5504	0.6586282168
5505	0.6586282104
5506	0.6586282103
5507	0.6586282055
5508	0.6586282053
5509	0.6586282052
5510	0.6586282033
5511	0.6586281674
5512	0.658628122
5513	0.6586280874
5514	0.6586280835
5515	0.6586280824
5516	0.6586280801
5517	0.6586280778
5518	0.6586280543
5519	0.6586280543
5520	0.6586279558
5521	0.6586279271
5522	0.6586279271
5523	0.6586279225
5524	0.6586278735
5525	0.6586278732
5526	0.6586278663
5527	0.6586278623
5528	0.6586278381
5529	0.6586278362
5530	0.6586278352
5531	0.6586278295
5532	0.6586278285
5533	0.6586278264
5534	0.6586278264
5535	0.6586278249
5536	0.6586278237
5537	0.6586278063
5538	0.6586278033
5539	0.658627803
5540	0.6586278027
5541	0.6586277831
5542	0.6586277827
5543	0.6586277561
5544	0.6586277559
5545	0.6586277553
5546	0.6586277518
5547	0.6586277432
5548	0.6586277432
5549	0.6586277364
5550	0.6586277253
5551	0.6586277052
5552	0.6586277047
5553	0.6586277046
5554	0.6586277046
5555	0.6586277026
5556	0.6586276856
5557	0.6586276851
5558	0.6586276787
5559	0.6586276699
5560	0.6586276309
5561	0.6586276129
5562	0.6586276101
5563	0.6586276091
5564	0.6586276088
5565	0.6586276081
5566	0.6586275806
5567	0.6586275583
5568	0.658627555
5569	0.6586275546
5570	0.6586275542
5571	0.6586275541
5572	0.6586275511
5573	0.6586275489
5574	0.6586275485
5575	0.6586275474
5576	0.6586275433
5577	0.6586275432
5578	0.658627543
5579	0.6586275424
5580	0.6586273691
5581	0.6586273685
5582	0.6586273625
5583	0.6586273494
5584	0.6586272624
5585	0.6586272601
5586	0.6586272601
5587	0.6586272571
5588	0.6586272532
5589	0.6586272531
5590	0.6586270745
5591	0.6586270544
5592	0.6586269996
5593	0.6586269793
5594	0.6586269783
5595	0.6586269775
5596	0.6586269729
5597	0.6586269727
5598	0.6586268629
5599	0.6586268576
5600	0.6586268496
5601	0.658626848
5602	0.6586268465
5603	0.6586268459
5604	0.6586268457
5605	0.6586268418
5606	0.6586268418
5607	0.6586268357
5608	0.6586267566
5609	0.6586267517
5610	0.6586267517
5611	0.6586267494
5612	0.6586267457
5613	0.6586267457
5614	0.6586267437
5615	0.6586267117
5616	0.658626708
5617	0.6586267039
5618	0.6586267032
5619	0.6586266546
5620	0.658626654
5621	0.6586266537
5622	0.658626643
5623	0.6586266318
5624	0.6586266309
5625	0.6586266307
5626	0.6586266261
5627	0.6586266256
5628	0.6586266109
5629	0.6586266077
5630	0.6586266076
5631	0.6586266071
5632	0.6586265986
5633	0.6586265967
5634	0.6586265966
5635	0.658626576
5636	0.6586265759
5637	0.6586262916
5638	0.6586262915
5639	0.6586262914
5640	0.6586262902
5641	0.6586262876
5642	0.6586262867
5643	0.6586262838
5644	0.6586262828
5645	0.6586262613
5646	0.6586262509
5647	0.6586262505
5648	0.6586262458
5649	0.6586262412
5650	0.658626236
5651	0.6586262316
5652	0.6586262308
5653	0.6586262022
5654	0.6586261985
5655	0.6586261984
5656	0.6586261982
5657	0.6586261981
5658	0.6586261808
5659	0.65862617
5660	0.6586261666
5661	0.6586261664
5662	0.6586261643
5663	0.6586261606
5664	0.6586261606
5665	0.6586261603
5666	0.658626155
5667	0.6586261518
5668	0.6586261436
5669	0.6586261401
5670	0.6586261154
5671	0.6586260929
5672	0.6586260732
5673	0.6586260731
5674	0.6586260725
5675	0.658626069
5676	0.6586260217
5677	0.6586260205
5678	0.6586260178
5679	0.6586259739
5680	0.6586259706
5681	0.6586259587
5682	0.6586259583
5683	0.6586259582
5684	0.6586259575
5685	0.6586259568
5686	0.6586259558
5687	0.6586259558
5688	0.658625951
5689	0.6586259506
5690	0.6586259505
5691	0.658625911
5692	0.6586259109
5693	0.6586258883
5694	0.6586258871
5695	0.6586258852
5696	0.65862588
5697	0.6586258747
5698	0.6586258356
5699	0.6586258319
5700	0.6586258313
5701	0.6586257836
5702	0.6586257804
5703	0.6586257569
5704	0.658625756
5705	0.6586257519
5706	0.6586257518
5707	0.6586257305
5708	0.6586257276
5709	0.6586257275
5710	0.6586257273
5711	0.6586257265
5712	0.6586256899
5713	0.6586256866
5714	0.6586256852
5715	0.6586256661
5716	0.6586256624
5717	0.658625649
5718	0.6586256198
5719	0.6586256198
5720	0.6586256027
5721	0.6586256009
5722	0.6586255985
5723	0.6586255936
5724	0.6586255671
5725	0.6586255269
5726	0.6586254953
5727	0.6586254949
5728	0.6586254948
5729	0.6586254909
5730	0.6586254893
5731	0.6586254887
5732	0.6586254864
5733	0.6586254747
5734	0.658625474
5735	0.6586254666
5736	0.6586254658
5737	0.6586254654
5738	0.6586254418
5739	0.6586254395
5740	0.6586254289
5741	0.6586254238
5742	0.6586253913
5743	0.658625391
5744	0.6586253908
5745	0.6586253904
5746	0.6586253869
5747	0.6586253854
5748	0.6586253265
5749	0.6586253217
5750	0.6586253214
5751	0.6586253205
5752	0.6586253194
5753	0.6586247456
